Column1,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
73,1966,26,512,12,Indians,N,Seaton Daly (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Santa Clara University ,Santa Clara,CA
74,1966,27,531,11,Indians,Y,Billy Harris (minors),SS,0.5,43,101,0,0.218,0.572,0,0,0,0,0,0,4Yr,University of North Carolina at Wilmington ,Wilmington,NC
75,1966,28,550,11,Indians,N,Tex Henson (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Rice University ,Houston,TX
76,1966,29,567,10,Indians,Y,Donald DelMazzio (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
77,1966,30,584,10,Indians,N,John Vance (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Glasgow HS ,Glasgow,KY
78,1966,31,601,10,Indians,N,Jack Lind (minors),3B,-0.1,26,37,0,0.135,0.427,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
79,1966,32,618,10,Indians,N,William Kollman (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Chamberlin HS ,Twinsburg,OH
80,1966,33,635,10,Indians,N,Dale Dunham (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Central HS ,Bay City,MI
81,1966,34,652,10,Indians,N,Dick Hall (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Memphis Catholic HS ,Memphis,TN
82,1967,1,11,11,Indians,Y,Jack Heidemann (minors),SS,-6.2,426,1093,9,0.211,0.532,0,0,0,0,0,0,HS,Brenham HS ,Brenham,TX
83,1967,2,31,11,Indians,Y,Mark Ballinger (minors),RHP,-0.1,18,5,0,0.2,0.4,18,1,2,4.67,1.24,0,HS,Thousand Oaks HS ,Thousand Oaks,CA
84,1967,3,51,11,Indians,Y,Charles Cichosz (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Benilde HS ,St. Louis Park,MN
85,1967,4,71,11,Indians,Y,Mac Crossan (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Eastern Illinois University ,Charleston,IL
86,1967,5,91,11,Indians,Y,Ed Farmer (minors),RHP,-0.4,164,47,0,0.085,0.189,370,30,43,4.3,1.53,75,HS,St. Rita HS ,Chicago,IL
87,1967,6,111,11,Indians,N,William Reuss (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University of California, Santa Barbara ",Santa Barbara,CA
88,1967,7,131,11,Indians,Y,Tim Sanders (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Tehachapi HS ,Tehachapi,CA
89,1967,8,151,11,Indians,Y,Ronald Zuber (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Colorado State University ,Fort Collins,CO
90,1967,9,171,11,Indians,Y,Vic Correll (minors),C,-0.6,410,1132,29,0.229,0.675,0,0,0,0,0,0,4Yr,Georgia Southern University ,Statesboro,GA
91,1967,10,191,11,Indians,N,Thomas Jenner (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Lake Mills HS ,Lake Mills,WI
92,1967,11,211,11,Indians,N,Richard Ogle (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Bozeman HS ,Bozeman,MT
93,1967,12,231,11,Indians,Y,Richard Dickinson (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Milford Academy HS ,Glastonbury,CT
94,1967,13,251,11,Indians,Y,Ray Cox (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Auburn University ,Auburn,AL
95,1967,14,271,11,Indians,N,Jay Ray Rokey (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Westwood HS ,Mesa,AZ
96,1967,15,291,11,Indians,N,Charles Sprinkle (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,JC,Arizona Western College ,Yuma,AZ
