,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
1963,2002,31,918,6,Royals,N,Matt Castillo (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Mesa Community College ,Mesa,AZ
1964,2002,32,948,6,Royals,Y,Bernard Stephens (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Virginia State University ,Petersburg,VA
1965,2002,33,978,6,Royals,N,Cesar Carrillo (minors),RHP,-0.7,3.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,13.06,2.71,0.0,HS,Mount Carmel HS ,Chicago,IL
1966,2002,34,1008,6,Royals,Y,Eric Lonnquist (minors),SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,"Minnesota State University, Mankato ",Mankato,MN
1967,2002,35,1038,6,Royals,N,Robert Kimmons (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Mandeville HS ,Mandeville,LA
1968,2002,36,1068,6,Royals,N,Chris Turner (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,El Dorado HS ,El Dorado,AR
1969,2002,37,1098,6,Royals,N,Jason Ward (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Utah Valley State University ,Orem,UT
1970,2002,38,1128,6,Royals,Y,Justin Taylor (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Baylor University ,Waco,TX
1971,2002,39,1158,6,Royals,N,Eric Hullinger (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Kishwaukee College ,Malta,IL
1972,2002,40,1188,6,Royals,N,Vince Berry (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Triton College ,River Grove,IL
1973,2002,40,1188,6,Royals,N,Vince Berry (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Triton College ,River Grove,IL
1974,2002,40,1188,6,Royals,N,Vince Berry (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Triton College ,River Grove,IL
1975,2002,40,1188,6,Royals,N,Vince Berry (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Triton College ,River Grove,IL
1976,2002,40,1188,6,Royals,N,Vince Berry (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Triton College ,River Grove,IL
1977,2002,40,1188,6,Royals,N,Vince Berry (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Triton College ,River Grove,IL
1978,2002,40,1188,6,Royals,N,Vince Berry (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Triton College ,River Grove,IL
1979,2002,40,1188,6,Royals,N,Vince Berry (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Triton College ,River Grove,IL
1980,2002,41,1218,6,Royals,Y,Drew Endicott (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of Missouri Columbia ,Columbia,MO
1981,2002,42,1248,6,Royals,N,Odell Cosby (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Paris HS ,Paris,KY
1982,2002,43,1278,6,Royals,Y,David Nelson (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,North Carolina A&T State University ,Greensboro,NC
1983,2002,44,1306,5,Royals,N,Bryan McCaulley (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Alfred M. Barbe HS ,Lake Charles,LA
1984,2002,44,1306,5,Royals,N,Bryan McCaulley (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Alfred M. Barbe HS ,Lake Charles,LA
