,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
2039,2001,11,342,26.0,Mets,Y,D.J. Mattox (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Anderson College ,Anderson,SC
2040,2001,12,372,26.0,Mets,Y,Derran Watts (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of British Columbia ,Vancouver,BC
2041,2001,13,402,26.0,Mets,Y,Jay Caligiuri (minors),3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,California State University Los Angeles ,Los Angeles,CA
2042,2001,14,432,26.0,Mets,N,Kyle Larsen (minors),1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Eastlake HS ,Sammamish,WA
2043,2001,15,462,26.0,Mets,Y,Jason Scobie (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Louisiana State University ,Baton Rouge,LA
2044,2001,16,492,26.0,Mets,Y,Joe Hietpas (minors),C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Northwestern University ,Evanston,IL
2045,2001,17,522,26.0,Mets,Y,Frank Corr (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Stetson University ,DeLand,FL
2046,2001,18,552,26.0,Mets,N,Justin Barnes (minors),SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Merritt Island HS ,Merritt Island,FL
2047,2001,19,582,26.0,Mets,N,Josh Alliston (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,California State University Long Beach ,Long Beach,CA
2048,2001,20,612,26.0,Mets,N,Trevor Hutchinson (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,"University of California, Berkeley ",Berkeley,CA
2049,2001,21,642,26.0,Mets,Y,Blake McGinley (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Texas Tech University ,Lubbock,TX
2050,2001,22,672,26.0,Mets,Y,David Bacani (minors),2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,California State University Long Beach ,Long Beach,CA
2051,2001,23,702,26.0,Mets,Y,John Toner (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Western Michigan University ,Kalamazoo,MI
2052,2001,24,732,26.0,Mets,N,Josh Deel (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Wolfson HS ,Jacksonville,FL
2053,2001,25,762,26.0,Mets,N,Nathaniel Craft (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Palm Harbor University HS ,Palm Harbor,FL
2054,2001,26,792,26.0,Mets,Y,Justin Sassanella (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,DeKalb HS ,Waterloo,IN
2055,2001,27,822,26.0,Mets,Y,Eric Templet (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of Louisiana at Lafayette ,Lafayette,LA
2056,2001,28,852,26.0,Mets,Y,Rylie Ogle (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,"University of California, Santa Barbara ",Santa Barbara,CA
2057,2001,29,882,26.0,Mets,Y,Anthony Acosta (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Palm Beach Community College ,Lake Worth,FL
2058,2001,30,912,26.0,Mets,Y,Chris Sherman (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,San Jose State University ,San Jose,CA
2059,2001,31,942,26.0,Mets,N,Newton Hausmann (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Red Bank Catholic HS ,Red Bank,NJ
2060,2001,31,942,26.0,Mets,N,Newton Hausmann (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Red Bank Catholic HS ,Red Bank,NJ
2061,2001,31,942,26.0,Mets,N,Newton Hausmann (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Seton Hall University ,South Orange,NJ
2062,2001,31,942,26.0,Mets,N,Newton Hausmann (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Seton Hall University ,South Orange,NJ
2063,2001,31,942,26.0,Mets,N,Newton Hausmann (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Red Bank Catholic HS ,Red Bank,NJ
2064,2001,31,942,26.0,Mets,N,Newton Hausmann (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Red Bank Catholic HS ,Red Bank,NJ
2065,2001,31,942,26.0,Mets,N,Newton Hausmann (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Seton Hall University ,South Orange,NJ
2066,2001,31,942,26.0,Mets,N,Newton Hausmann (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Seton Hall University ,South Orange,NJ
2067,2001,32,972,26.0,Mets,N,Cole Armstrong (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Delphi Academy ,Langley,BC
